indicator_abbr,indicator_name_x,setting,iso3,year,source,dimension,subgroup_order,subgroup,age_standardized,estimate,ci_lb,ci_ub,se,survey_population,note,indicator_scale,ordered_dimension,reference_subgroup,source_link,date_downloaded,countryprofile,Category,Short name,indicator_name_y,Sex,Age range,life-course stage,socio-eco
s1_015,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",Cyprus,CYP,2020,EUSILC_MICRO,"By income quintile, age: 16-24, sex: male",4,INCOME_Q4_SECOND_HIGHEST,,1.78,0.2,5.8,1.33,122.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Living environment / Housing,Severe housing deprivation rate,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",male,16-24,Young adults,By income quintile
s1_015,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",Cyprus,CYP,2020,EUSILC_MICRO,"By income quintile, age: 16-24, sex: male",5,INCOME_Q5_HIGHEST,,0.0,0.0,2.93,0.0,124.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Living environment / Housing,Severe housing deprivation rate,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",male,16-24,Young adults,By income quintile
s1_015,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",Cyprus,CYP,2020,EUSILC_MICRO,"By income quintile, age: 65+, sex: all",1,INCOME_Q1_LOWEST,,0.0,0.0,0.43,0.0,851.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Living environment / Housing,Severe housing deprivation rate,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",all,65+,Elderly,By income quintile
s1_015,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",Cyprus,CYP,2020,EUSILC_MICRO,"By income quintile, age: 65+, sex: all",2,INCOME_Q2_SECOND_LOWEST,,0.22,0.0,1.02,0.32,546.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Living environment / Housing,Severe housing deprivation rate,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",all,65+,Elderly,By income quintile
s1_015,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",Cyprus,CYP,2020,EUSILC_MICRO,"By income quintile, age: 65+, sex: all",3,INCOME_Q3_MIDDLE,,0.0,0.0,0.93,0.0,395.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Living environment / Housing,Severe housing deprivation rate,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",all,65+,Elderly,By income quintile
s1_015,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",Cyprus,CYP,2020,EUSILC_MICRO,"By income quintile, age: 65+, sex: all",4,INCOME_Q4_SECOND_HIGHEST,,0.0,0.0,1.1,0.0,334.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Living environment / Housing,Severe housing deprivation rate,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",all,65+,Elderly,By income quintile
s1_015,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",Cyprus,CYP,2020,EUSILC_MICRO,"By income quintile, age: 65+, sex: all",5,INCOME_Q5_HIGHEST,,0.0,0.0,0.91,0.0,403.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Living environment / Housing,Severe housing deprivation rate,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",all,65+,Elderly,By income quintile
s1_015,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",Czechia,CZE,2020,EUSILC_MICRO,"By income quintile, age: 16-24, sex: female",1,INCOME_Q1_LOWEST,,8.24,3.84,14.0,3.68,127.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Living environment / Housing,Severe housing deprivation rate,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",female,16-24,Young adults,By income quintile
s1_015,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",Czechia,CZE,2020,EUSILC_MICRO,"By income quintile, age: 16-24, sex: female",2,INCOME_Q2_SECOND_LOWEST,,1.64,0.19,5.49,1.27,129.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Living environment / Housing,Severe housing deprivation rate,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",female,16-24,Young adults,By income quintile
s1_015,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",Czechia,CZE,2020,EUSILC_MICRO,"By income quintile, age: 16-24, sex: female",3,INCOME_Q3_MIDDLE,,3.64,1.2,8.37,1.81,136.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Living environment / Housing,Severe housing deprivation rate,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",female,16-24,Young adults,By income quintile
s1_015,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",Czechia,CZE,2020,EUSILC_MICRO,"By income quintile, age: 16-24, sex: female",4,INCOME_Q4_SECOND_HIGHEST,,1.78,0.18,5.37,1.83,132.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Living environment / Housing,Severe housing deprivation rate,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",female,16-24,Young adults,By income quintile
s1_015,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",Czechia,CZE,2020,EUSILC_MICRO,"By income quintile, age: 16-24, sex: female",5,INCOME_Q5_HIGHEST,,0.66,0.02,5.01,0.83,109.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Living environment / Housing,Severe housing deprivation rate,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",female,16-24,Young adults,By income quintile
s1_015,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",Czechia,CZE,2020,EUSILC_MICRO,"By income quintile, age: 16-24, sex: male",1,INCOME_Q1_LOWEST,,11.47,6.26,18.08,4.33,125.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Living environment / Housing,Severe housing deprivation rate,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",male,16-24,Young adults,By income quintile
s1_015,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",Czechia,CZE,2020,EUSILC_MICRO,"By income quintile, age: 16-24, sex: male",2,INCOME_Q2_SECOND_LOWEST,,1.19,0.16,4.7,1.33,151.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Living environment / Housing,Severe housing deprivation rate,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",male,16-24,Young adults,By income quintile
s1_015,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",Czechia,CZE,2020,EUSILC_MICRO,"By income quintile, age: 16-24, sex: male",3,INCOME_Q3_MIDDLE,,0.98,0.16,4.61,0.9,154.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Living environment / Housing,Severe housing deprivation rate,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",male,16-24,Young adults,By income quintile
s1_015,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",Czechia,CZE,2020,EUSILC_MICRO,"By income quintile, age: 16-24, sex: male",4,INCOME_Q4_SECOND_HIGHEST,,1.5,0.15,4.53,1.05,157.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Living environment / Housing,Severe housing deprivation rate,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",male,16-24,Young adults,By income quintile
s1_015,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",Czechia,CZE,2020,EUSILC_MICRO,"By income quintile, age: 16-24, sex: male",5,INCOME_Q5_HIGHEST,,1.31,0.2,5.89,1.13,120.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Living environment / Housing,Severe housing deprivation rate,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",male,16-24,Young adults,By income quintile
s1_015,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",Czechia,CZE,2020,EUSILC_MICRO,"By income quintile, age: 65+, sex: all",1,INCOME_Q1_LOWEST,,0.73,0.41,1.19,0.47,2071.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Living environment / Housing,Severe housing deprivation rate,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",all,65+,Elderly,By income quintile
s1_015,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",Czechia,CZE,2020,EUSILC_MICRO,"By income quintile, age: 65+, sex: all",2,INCOME_Q2_SECOND_LOWEST,,0.23,0.06,0.56,0.17,1812.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Living environment / Housing,Severe housing deprivation rate,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",all,65+,Elderly,By income quintile
s1_015,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",Czechia,CZE,2020,EUSILC_MICRO,"By income quintile, age: 65+, sex: all",3,INCOME_Q3_MIDDLE,,0.42,0.13,1.2,0.34,848.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Living environment / Housing,Severe housing deprivation rate,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",all,65+,Elderly,By income quintile
s1_015,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",Czechia,CZE,2020,EUSILC_MICRO,"By income quintile, age: 65+, sex: all",4,INCOME_Q4_SECOND_HIGHEST,,1.29,0.47,2.75,0.96,472.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Living environment / Housing,Severe housing deprivation rate,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",all,65+,Elderly,By income quintile
s1_015,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",Czechia,CZE,2020,EUSILC_MICRO,"By income quintile, age: 65+, sex: all",5,INCOME_Q5_HIGHEST,,0.0,0.0,1.17,0.0,313.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Living environment / Housing,Severe housing deprivation rate,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",all,65+,Elderly,By income quintile
s1_015,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",Denmark,DNK,2020,EUSILC_MICRO,"By income quintile, age: 16-24, sex: female",1,INCOME_Q1_LOWEST,,14.61,10.31,20.39,3.3,209.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Living environment / Housing,Severe housing deprivation rate,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",female,16-24,Young adults,By income quintile
s1_015,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",Denmark,DNK,2020,EUSILC_MICRO,"By income quintile, age: 16-24, sex: female",2,INCOME_Q2_SECOND_LOWEST,,2.84,0.58,7.98,2.3,107.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Living environment / Housing,Severe housing deprivation rate,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",female,16-24,Young adults,By income quintile
s1_015,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",Denmark,DNK,2020,EUSILC_MICRO,"By income quintile, age: 16-24, sex: female",3,INCOME_Q3_MIDDLE,,1.66,0.18,5.29,1.28,134.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Living environment / Housing,Severe housing deprivation rate,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",female,16-24,Young adults,By income quintile
s1_015,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",Denmark,DNK,2020,EUSILC_MICRO,"By income quintile, age: 16-24, sex: female",4,INCOME_Q4_SECOND_HIGHEST,,2.62,0.59,8.05,1.8,106.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Living environment / Housing,Severe housing deprivation rate,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",female,16-24,Young adults,By income quintile
s1_015,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",Denmark,DNK,2020,EUSILC_MICRO,"By income quintile, age: 16-24, sex: female",5,INCOME_Q5_HIGHEST,,1.13,0.03,6.17,1.29,88.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Living environment / Housing,Severe housing deprivation rate,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",female,16-24,Young adults,By income quintile
s1_015,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",Denmark,DNK,2020,EUSILC_MICRO,"By income quintile, age: 16-24, sex: male",1,INCOME_Q1_LOWEST,,18.2,12.33,24.69,3.35,162.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Living environment / Housing,Severe housing deprivation rate,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",male,16-24,Young adults,By income quintile
s1_015,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",Denmark,DNK,2020,EUSILC_MICRO,"By income quintile, age: 16-24, sex: male",2,INCOME_Q2_SECOND_LOWEST,,4.36,1.41,9.77,2.86,116.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Living environment / Housing,Severe housing deprivation rate,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",male,16-24,Young adults,By income quintile
s1_015,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",Denmark,DNK,2020,EUSILC_MICRO,"By income quintile, age: 16-24, sex: male",3,INCOME_Q3_MIDDLE,,1.52,0.2,5.89,1.17,120.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Living environment / Housing,Severe housing deprivation rate,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",male,16-24,Young adults,By income quintile
s1_015,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",Denmark,DNK,2020,EUSILC_MICRO,"By income quintile, age: 16-24, sex: male",4,INCOME_Q4_SECOND_HIGHEST,,2.23,0.49,6.75,1.48,127.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Living environment / Housing,Severe housing deprivation rate,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",male,16-24,Young adults,By income quintile
s1_015,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",Denmark,DNK,2020,EUSILC_MICRO,"By income quintile, age: 16-24, sex: male",5,INCOME_Q5_HIGHEST,,0.87,0.02,5.14,1.01,106.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Living environment / Housing,Severe housing deprivation rate,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",male,16-24,Young adults,By income quintile
s1_015,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",Denmark,DNK,2020,EUSILC_MICRO,"By income quintile, age: 65+, sex: all",1,INCOME_Q1_LOWEST,,0.47,0.13,1.17,0.35,869.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Living environment / Housing,Severe housing deprivation rate,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",all,65+,Elderly,By income quintile
s1_015,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",Denmark,DNK,2020,EUSILC_MICRO,"By income quintile, age: 65+, sex: all",2,INCOME_Q2_SECOND_LOWEST,,0.0,0.0,0.29,0.0,1275.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Living environment / Housing,Severe housing deprivation rate,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",all,65+,Elderly,By income quintile
s1_015,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",Denmark,DNK,2020,EUSILC_MICRO,"By income quintile, age: 65+, sex: all",3,INCOME_Q3_MIDDLE,,0.0,0.0,0.5,0.0,732.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Living environment / Housing,Severe housing deprivation rate,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",all,65+,Elderly,By income quintile
s1_015,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",Denmark,DNK,2020,EUSILC_MICRO,"By income quintile, age: 65+, sex: all",4,INCOME_Q4_SECOND_HIGHEST,,0.0,0.0,0.73,0.0,502.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Living environment / Housing,Severe housing deprivation rate,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",all,65+,Elderly,By income quintile
s1_015,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",Denmark,DNK,2020,EUSILC_MICRO,"By income quintile, age: 65+, sex: all",5,INCOME_Q5_HIGHEST,,0.0,0.0,0.8,0.0,462.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Living environment / Housing,Severe housing deprivation rate,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",all,65+,Elderly,By income quintile
s1_015,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",Estonia,EST,2020,EUSILC_MICRO,"By income quintile, age: 16-24, sex: female",1,INCOME_Q1_LOWEST,,4.09,1.23,8.56,2.93,133.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Living environment / Housing,Severe housing deprivation rate,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",female,16-24,Young adults,By income quintile
s1_015,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",Estonia,EST,2020,EUSILC_MICRO,"By income quintile, age: 16-24, sex: female",2,INCOME_Q2_SECOND_LOWEST,,6.45,3.43,11.17,3.29,183.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Living environment / Housing,Severe housing deprivation rate,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",female,16-24,Young adults,By income quintile
s1_015,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",Estonia,EST,2020,EUSILC_MICRO,"By income quintile, age: 16-24, sex: female",3,INCOME_Q3_MIDDLE,,2.22,0.59,5.39,1.35,187.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Living environment / Housing,Severe housing deprivation rate,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",female,16-24,Young adults,By income quintile
s1_015,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",Estonia,EST,2020,EUSILC_MICRO,"By income quintile, age: 16-24, sex: female",4,INCOME_Q4_SECOND_HIGHEST,,4.58,1.71,9.78,2.85,130.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Living environment / Housing,Severe housing deprivation rate,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",female,16-24,Young adults,By income quintile
s1_015,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",Estonia,EST,2020,EUSILC_MICRO,"By income quintile, age: 16-24, sex: female",5,INCOME_Q5_HIGHEST,,5.55,2.21,12.48,2.81,101.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Living environment / Housing,Severe housing deprivation rate,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",female,16-24,Young adults,By income quintile
s1_015,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",Estonia,EST,2020,EUSILC_MICRO,"By income quintile, age: 16-24, sex: male",1,INCOME_Q1_LOWEST,,6.03,2.84,10.49,3.41,171.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Living environment / Housing,Severe housing deprivation rate,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",male,16-24,Young adults,By income quintile
s1_015,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",Estonia,EST,2020,EUSILC_MICRO,"By income quintile, age: 16-24, sex: male",2,INCOME_Q2_SECOND_LOWEST,,5.8,2.89,10.02,2.81,192.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Living environment / Housing,Severe housing deprivation rate,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",male,16-24,Young adults,By income quintile
s1_015,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",Estonia,EST,2020,EUSILC_MICRO,"By income quintile, age: 16-24, sex: male",3,INCOME_Q3_MIDDLE,,2.65,0.91,6.4,1.98,179.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Living environment / Housing,Severe housing deprivation rate,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",male,16-24,Young adults,By income quintile
s1_015,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",Estonia,EST,2020,EUSILC_MICRO,"By income quintile, age: 16-24, sex: male",4,INCOME_Q4_SECOND_HIGHEST,,4.09,1.42,8.18,1.92,156.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Living environment / Housing,Severe housing deprivation rate,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",male,16-24,Young adults,By income quintile
s1_015,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",Estonia,EST,2020,EUSILC_MICRO,"By income quintile, age: 16-24, sex: male",5,INCOME_Q5_HIGHEST,,2.18,0.22,6.41,1.72,110.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Living environment / Housing,Severe housing deprivation rate,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",male,16-24,Young adults,By income quintile
s1_015,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",Estonia,EST,2020,EUSILC_MICRO,"By income quintile, age: 65+, sex: all",1,INCOME_Q1_LOWEST,,2.44,1.62,3.59,1.18,1054.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Living environment / Housing,Severe housing deprivation rate,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",all,65+,Elderly,By income quintile
s1_015,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",Estonia,EST,2020,EUSILC_MICRO,"By income quintile, age: 65+, sex: all",2,INCOME_Q2_SECOND_LOWEST,,0.72,0.3,1.37,0.51,1145.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Living environment / Housing,Severe housing deprivation rate,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",all,65+,Elderly,By income quintile
s1_015,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",Estonia,EST,2020,EUSILC_MICRO,"By income quintile, age: 65+, sex: all",3,INCOME_Q3_MIDDLE,,1.96,0.9,3.67,1.43,461.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Living environment / Housing,Severe housing deprivation rate,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",all,65+,Elderly,By income quintile
